customer_id,region_id,is_prime,signup_date
1069,2,0,2023-10-11
1070,2,1,2022-08-04
1071,2,0,2024-03-05
1072,2,1,2024-10-29
1073,1,0,2021-07-23
1074,3,1,2021-02-03
1075,1,0,2023-06-23
1076,2,0,2023-05-27
1077,1,0,2024-08-24
1078,2,0,2022-07-16
1079,1,1,2022-05-28
1080,1,1,2024-09-22
1081,3,0,2021-04-17
1082,2,1,2024-12-03
1083,1,1,2024-09-04
1084,1,0,2021-01-03
1085,1,1,2021-06-09
1086,1,0,2023-11-30
1087,3,1,2021-01-20
1088,1,1,2021-09-04
1089,2,0,2023-09-06
1090,1,0,2023-02-24
1091,1,0,2021-07-31
1092,2,1,2022-09-05
1093,1,1,2021-09-30
1094,3,0,2021-05-21
1095,3,0,2024-06-03
1096,3,0,2023-06-21
1097,2,0,2024-07-10
1098,3,0,2023-04-24
1099,3,1,2022-03-21
1100,1,0,2021-10-14
1101,1,1,2022-12-21
1102,2,1,2021-10-14
1103,1,1,2024-08-13
1104,1,0,2024-02-08
1105,3,1,2024-11-15
1106,1,1,2022-02-25
1107,3,0,2023-03-14
1108,2,0,2022-05-06
1109,2,1,2021-08-19
1110,1,1,2024-07-30
1111,3,0,2023-12-18
1112,1,1,2022-10-11
1113,1,1,2024-03-10
1114,2,1,2024-01-24
1115,3,0,2023-08-23
1116,1,0,2024-04-17
1117,1,0,2022-06-21
1118,1,0,2021-05-04
1119,2,1,2024-07-11
1120,3,1,2023-05-18
1121,3,1,2021-06-18
1122,3,0,2022-07-23
1123,1,1,2021-06-11
1124,3,0,2021-11-15
1125,3,1,2023-03-12
1126,3,0,2022-09-28
1127,3,1,2022-05-04
1128,1,0,2021-06-26
1129,2,0,2023-07-18
1130,3,0,2022-09-26
1131,3,0,2021-09-02
1132,1,0,2024-12-07
1133,1,0,2023-10-14
1134,2,1,2021-12-08
1135,2,0,2022-07-05
1136,3,0,2021-03-02
1137,2,1,2022-07-12
1138,3,0,2022-06-23
1139,3,0,2023-10-14
1140,2,1,2021-04-24
1141,2,0,2023-01-24
1142,1,1,2021-07-30
1143,3,0,2022-04-13
1144,3,0,2021-04-01
1145,1,0,2021-04-05
1146,2,1,2023-02-24
1147,1,0,2021-03-14
1148,3,1,2022-04-05
1149,2,0,2023-05-03
1150,3,1,2022-07-10
1151,1,1,2021-09-02
1152,3,0,2022-01-03
1153,1,0,2023-04-02
1154,1,1,2022-08-02
1155,2,1,2021-06-26
1156,3,1,2021-01-17
1157,2,0,2022-08-21
1158,3,1,2024-06-29
1159,1,1,2023-01-25
1160,3,1,2022-02-05
1161,3,0,2021-11-05
1162,1,1,2021-02-18
1163,1,1,2024-07-26
1164,3,0,2022-11-18
1165,1,1,2022-09-22
1166,1,0,2023-12-22
1167,1,1,2023-10-05
1168,1,0,2024-12-28
1169,2,0,2021-03-31
1170,1,1,2024-12-06
1171,2,1,2021-06-23
1172,3,0,2023-11-02
1173,1,1,2021-06-03
1174,3,0,2023-06-10
1175,3,0,2022-04-30
1176,2,1,2022-10-08
1177,2,1,2022-10-14
1178,2,1,2022-04-24
1179,1,0,2021-10-06
1180,3,0,2021-11-15
1181,1,0,2023-07-10
1182,2,1,2023-04-13
1183,1,1,2022-03-02
1184,2,1,2023-08-07
1185,2,0,2021-07-05
1186,1,1,2024-12-14
1187,3,0,2022-03-17
1188,2,0,2021-07-06
1189,3,0,2022-12-30
1190,2,0,2024-10-18
1191,2,1,2021-12-23
1192,1,1,2023-07-16
1193,3,0,2021-07-13
1194,2,0,2021-10-14
1195,1,0,2021-05-07
1196,1,0,2022-02-10
1197,2,1,2024-11-06
1198,3,0,2024-04-07
1199,3,1,2021-06-03
1200,1,0,2022-02-09
1201,3,1,2021-09-21
1202,1,1,2021-09-08
1203,1,1,2021-04-14
1204,1,1,2023-03-20
1205,2,0,2023-02-23
1206,3,1,2021-12-20
1207,2,0,2022-01-19
1208,2,1,2023-07-03
1209,1,0,2024-06-11
1210,3,0,2024-08-18
1211,2,1,2023-04-24
1212,3,1,2021-05-05
1213,1,1,2023-02-24
1214,1,1,2022-02-13
1215,3,0,2024-07-15
1216,3,0,2023-02-23
1217,3,1,2023-09-10
1218,3,1,2022-12-06
1219,3,1,2023-03-07
1220,2,0,2021-02-23
1221,2,0,2021-03-02
1222,2,0,2023-08-25
1223,3,1,2024-04-11
1224,1,0,2021-07-25
1225,1,0,2022-06-30
1226,3,0,2022-03-26
1227,3,1,2022-12-28
1228,1,0,2022-04-30
1229,3,1,2024-11-29
1230,2,0,2024-12-11
1231,3,1,2024-03-08
1232,3,0,2024-02-28
1233,1,1,2024-01-16
1234,2,0,2023-10-02
1235,1,0,2021-04-26
1236,1,0,2021-02-10
1237,3,1,2021-01-02
1238,2,0,2021-09-25
1239,2,0,2022-10-25
1240,1,0,2021-10-30
1241,3,0,2021-08-16
1242,3,1,2021-05-29
1243,2,1,2024-04-15
1244,1,1,2022-09-11
1245,2,0,2021-11-19
1246,3,1,2024-08-02
1247,2,1,2021-12-23
1248,3,1,2022-04-03
1249,3,0,2023-02-14
1250,2,1,2021-09-18
1251,1,0,2024-12-08
1252,3,1,2024-03-08
1253,1,0,2024-05-18
1254,2,0,2024-08-02
1255,3,0,2023-10-14
1256,1,1,2021-06-09
1257,1,1,2022-10-17
1258,1,0,2024-12-22
1259,3,1,2023-07-04
1260,1,1,2022-03-06
1261,1,0,2022-12-19
1262,2,0,2021-01-03
1263,1,1,2023-06-17
1264,3,1,2021-12-07
1265,2,1,2023-02-15
1266,2,1,2021-07-27
1267,2,0,2021-11-30
1268,2,0,2021-03-10
1269,2,0,2022-10-15
1270,2,0,2021-06-01
1271,2,0,2023-02-08
1272,1,0,2024-01-26
1273,1,1,2024-05-01
1274,3,1,2024-12-13
1275,1,1,2024-08-31
1276,1,1,2021-11-18
1277,1,0,2022-11-10
1278,1,0,2023-04-19
1279,3,1,2024-09-14
1280,2,1,2022-05-02
1281,1,0,2023-03-16
1282,3,1,2021-11-11
1283,1,1,2021-01-08
1284,2,0,2022-08-27
1285,3,1,2022-02-13
1286,1,0,2022-02-28
1287,1,1,2021-06-17
1288,2,0,2022-09-24
1289,2,1,2023-09-29
1290,3,1,2021-07-06
1291,3,1,2022-01-14
1292,2,1,2023-01-27
1293,1,1,2021-04-02
1294,2,1,2023-08-11
1295,2,0,2022-07-05
1296,3,0,2021-11-06
1297,3,0,2021-06-25
1298,3,1,2024-01-14
1299,2,0,2024-02-08
1300,1,1,2023-12-07
1301,2,1,2024-03-18
1302,1,1,2022-09-05
1303,1,1,2021-03-13
1304,3,0,2021-09-04
1305,2,0,2021-12-09
1306,1,0,2021-09-16
1307,1,1,2021-06-10
1308,3,1,2022-02-18
1309,3,0,2024-05-03
1310,2,1,2021-05-18
1311,1,1,2024-02-14
1312,2,1,2022-07-20
1313,3,1,2021-01-26
1314,3,1,2021-08-19
1315,2,0,2021-10-31
1316,3,0,2021-08-05
1317,3,0,2022-08-09
1318,3,1,2023-04-22
1319,2,1,2024-09-03
1320,2,1,2021-03-18
1321,1,1,2023-04-06
1322,1,1,2021-03-21
1323,2,1,2024-11-15
1324,1,0,2023-09-01
1325,2,1,2021-02-11
1326,2,1,2022-09-29
1327,2,1,2024-11-26
1328,3,0,2022-04-12
1329,1,1,2023-06-27
1330,2,1,2023-05-04
1331,3,0,2022-01-20
1332,2,0,2023-04-14
1333,3,1,2023-11-24
1334,2,0,2023-11-22
1335,1,0,2022-09-30
1336,3,1,2021-10-05
1337,3,0,2021-12-22
1338,1,0,2021-04-29
1339,1,0,2023-07-24
1340,1,1,2024-12-14
1341,1,1,2023-01-25
1342,2,1,2024-07-25
1343,1,0,2022-05-11
1344,2,1,2024-05-01
1345,2,0,2023-08-30
1346,3,1,2022-12-07
1347,1,1,2024-11-11
1348,1,1,2021-02-26
1349,2,0,2021-11-30
1350,3,0,2022-03-30
1351,3,0,2024-10-19
1352,1,1,2024-08-27
1353,2,0,2024-10-29
1354,1,1,2021-09-28
1355,3,0,2024-05-16
1356,1,0,2022-06-01
1357,3,1,2024-12-30
1358,3,1,2023-05-18
1359,2,1,2023-07-30
1360,2,0,2023-08-14
1361,2,1,2024-04-12
1362,1,0,2023-11-14
1363,3,1,2024-02-24
1364,3,1,2022-09-04
1365,3,0,2023-09-14
1366,1,1,2022-07-21
1367,3,1,2022-07-22
1368,2,1,2022-01-21
1369,1,0,2021-04-27
1370,3,1,2024-09-14
1371,2,0,2021-02-22
1372,3,1,2022-08-29
1373,2,1,2023-04-09
1374,2,0,2024-04-09
1375,3,0,2022-12-04
1376,3,0,2024-11-06
1377,3,1,2024-10-07
1378,2,1,2021-12-15
1379,3,0,2022-08-25
1380,1,1,2021-09-20
1381,3,1,2024-02-19
1382,1,1,2024-09-02
1383,1,0,2022-12-29
1384,1,1,2023-05-12
1385,2,1,2022-06-18
1386,3,1,2023-08-08
1387,1,1,2021-04-20
1388,3,0,2023-08-26
1389,1,0,2024-10-26
1390,2,1,2023-04-27
1391,1,0,2021-10-09
1392,1,1,2023-04-19
1393,3,1,2021-10-21
1394,2,0,2021-06-15
1395,2,1,2024-07-16
1396,1,1,2024-07-23
1397,1,0,2023-07-15
1398,2,0,2021-12-12
1399,3,0,2023-09-30
1400,1,0,2024-06-12
1401,2,1,2023-04-07
1402,2,1,2023-02-25
1403,1,0,2023-12-30
1404,1,1,2021-01-29
1405,2,0,2021-02-06
1406,3,0,2024-07-07
1407,3,0,2022-04-09
1408,3,1,2022-10-02
1409,1,0,2023-02-25
1410,3,1,2021-12-09
1411,1,0,2022-09-03
1412,2,1,2023-12-02
1413,3,1,2023-06-08
1414,3,0,2022-12-03
1415,2,1,2022-01-21
1416,1,1,2021-02-09
1417,1,0,2021-09-26
1418,1,0,2024-04-22
1419,3,0,2021-09-10
1420,2,0,2023-02-08
1421,3,1,2024-01-01
1422,3,0,2024-05-01
1423,1,0,2024-08-31
1424,1,0,2024-11-13
1425,1,1,2023-06-29
1426,2,0,2024-01-26
1427,2,1,2024-12-08
1428,1,0,2024-11-24
1429,3,0,2022-09-09
1430,2,0,2024-09-18
1431,3,1,2024-06-29
1432,3,0,2023-05-08
1433,1,0,2022-08-02
1434,1,0,2023-10-17
1435,1,0,2022-06-23
1436,3,0,2023-01-04
1437,3,1,2022-08-28
1438,1,0,2024-01-28
1439,2,0,2024-11-10
1440,2,1,2022-04-26
1441,1,0,2024-10-07
1442,1,0,2024-03-21
1443,3,1,2021-11-02
1444,1,0,2021-07-27
1445,2,0,2023-07-25
1446,2,1,2023-08-09
1447,1,0,2021-12-24
1448,1,1,2023-01-08
1449,3,1,2023-05-23
1450,3,0,2021-07-14
1451,1,0,2021-10-11
1452,3,0,2022-11-05
1453,2,1,2024-06-27
1454,2,0,2023-02-03
1455,2,0,2021-08-22
1456,2,1,2023-07-24
1457,2,1,2024-11-13
1458,2,1,2024-08-21
1459,1,0,2021-09-29
1460,3,0,2021-11-23
1461,1,1,2024-04-24
1462,2,1,2022-01-07
1463,3,1,2023-01-05
1464,3,0,2024-11-02
1465,3,0,2023-09-17
1466,2,0,2023-04-23
1467,2,0,2021-05-10
1468,2,1,2021-01-26
1469,3,0,2024-10-03
1470,2,0,2023-06-06
1471,3,0,2023-09-14
1472,2,1,2021-11-01
1473,3,0,2021-01-24
1474,3,0,2023-11-02
1475,2,1,2021-12-05
1476,1,1,2022-10-19
1477,1,1,2022-07-24
1478,1,0,2024-02-02
1479,3,1,2023-04-06
1480,1,0,2023-07-30
1481,2,1,2021-06-30
1482,2,1,2022-10-10
1483,1,1,2024-08-31
1484,1,0,2023-04-07
1485,2,0,2024-02-16
1486,3,0,2021-07-06
1487,3,1,2023-11-08
1488,3,0,2024-09-02
1489,3,1,2022-11-30
1490,2,0,2022-04-02
1491,2,1,2024-02-22
1492,3,1,2024-09-07
1493,2,1,2021-08-22
1494,1,0,2021-01-05
1495,2,1,2024-07-21
1496,2,1,2024-12-08
1497,1,0,2021-12-03
1498,2,0,2023-04-19
1499,1,1,2024-06-05
1500,1,0,2021-09-05
1501,2,0,2023-07-26
1502,1,1,2021-08-09
1503,2,0,2024-07-20
1504,3,0,2023-07-12
1505,2,0,2023-10-19
1506,1,0,2024-02-08
1507,2,1,2023-11-08
1508,1,0,2021-09-20
1509,1,1,2024-09-08
1510,3,1,2023-10-30
1511,2,1,2024-06-01
1512,3,0,2022-07-15
1513,2,1,2022-08-26
1514,2,0,2021-10-10
1515,2,1,2024-12-07
1516,3,1,2024-12-28
1517,3,0,2022-02-16
1518,1,1,2024-11-07
1519,2,0,2024-12-25
1520,3,0,2023-10-29
1521,3,1,2024-12-25
1522,1,1,2024-02-26
1523,2,1,2024-10-12
1524,3,1,2023-05-16
1525,1,0,2021-02-21
1526,2,0,2021-04-19
1527,3,0,2022-02-14
1528,2,0,2022-08-10
1529,3,1,2021-10-27
1530,1,1,2022-02-22
1531,3,0,2023-01-05
1532,2,0,2024-06-15
1533,3,0,2024-08-18
1534,3,1,2022-05-02
1535,3,1,2024-11-20
1536,3,0,2023-02-21
1537,2,1,2024-11-04
1538,2,0,2021-01-27
1539,3,1,2022-02-20
1540,3,1,2022-04-07
1541,3,1,2024-04-20
1542,3,0,2022-02-01
1543,2,1,2021-12-30
1544,3,0,2022-01-18
1545,1,0,2023-02-12
1546,1,1,2022-07-26
1547,3,1,2021-09-24
1548,1,1,2021-01-12
1549,2,1,2024-12-24
1550,1,0,2021-11-11
1551,2,0,2024-07-04
1552,3,1,2023-10-02
1553,3,1,2021-05-30
1554,3,1,2023-12-13
1555,1,0,2023-12-03
1556,1,0,2023-05-02
1557,3,1,2021-07-08
1558,2,0,2022-03-13
1559,3,1,2022-11-10
1560,2,1,2022-03-24
1561,3,1,2024-02-24
1562,3,0,2021-08-23
1563,3,1,2023-07-02
1564,1,0,2021-03-23
1565,3,1,2023-02-21
1566,1,1,2022-06-10
1567,3,1,2021-02-20
1568,3,1,2023-11-20
1569,3,1,2023-09-24
1570,1,1,2024-08-27
1571,1,1,2023-11-19
1572,1,0,2021-12-09
1573,3,0,2024-07-07
1574,1,0,2024-10-04
1575,3,0,2024-11-04
1576,2,0,2022-02-26
1577,3,1,2024-08-17
1578,1,0,2021-02-18
1579,2,1,2021-03-19
1580,1,0,2021-04-22
1581,1,1,2024-02-17
1582,1,0,2022-06-14
1583,2,1,2023-07-13
1584,3,1,2023-06-06
1585,2,0,2023-03-09
1586,3,0,2024-01-01
1587,1,0,2024-04-14
1588,1,0,2023-01-03
1589,3,0,2022-08-17
1590,3,1,2024-05-27
1591,1,1,2023-06-16
1592,2,1,2024-09-15
1593,1,1,2021-11-17
1594,3,0,2021-10-07
1595,3,1,2024-01-23
1596,2,0,2022-09-03
1597,3,1,2021-01-23
1598,3,0,2021-09-10
1599,1,0,2024-03-18
1600,3,1,2024-01-06
1601,3,0,2022-09-17
1602,1,1,2022-03-10
1603,2,0,2021-11-26
1604,1,0,2024-06-17
1605,2,0,2021-08-23
1606,1,0,2024-01-30
1607,2,0,2022-08-19
1608,3,0,2022-05-29
1609,1,0,2024-04-04
1610,2,1,2023-01-02
1611,1,0,2021-07-24
1612,2,0,2022-02-01
1613,2,1,2023-07-12
1614,2,1,2024-11-21
1615,3,0,2024-03-04
1616,3,1,2022-10-10
1617,2,0,2021-01-10
1618,2,0,2022-03-30
1619,3,1,2022-07-21
1620,2,0,2024-10-23
1621,3,1,2023-09-10
1622,2,1,2023-01-05
1623,2,1,2024-02-04
1624,1,0,2024-08-15
1625,3,0,2022-07-29
1626,1,0,2022-06-24
1627,3,0,2021-06-04
1628,1,0,2024-04-06
1629,3,1,2024-04-23
1630,1,0,2024-02-04
1631,2,1,2024-09-01
1632,1,1,2023-03-15
1633,1,1,2021-10-02
1634,2,0,2023-03-24
1635,2,0,2024-09-19
1636,1,0,2023-11-19
1637,1,1,2021-11-23
1638,1,0,2023-09-18
1639,2,0,2022-03-25
1640,2,0,2021-05-09
1641,2,1,2022-04-25
1642,1,0,2023-11-27
1643,2,1,2023-08-20
1644,2,0,2021-03-23
1645,3,1,2021-07-31
1646,3,1,2022-06-24
1647,3,0,2023-02-11
1648,3,1,2023-01-19
1649,3,0,2023-11-25
1650,2,1,2022-04-02
1651,3,1,2022-12-24
1652,2,1,2023-09-15
1653,3,0,2023-10-25
1654,1,1,2021-12-06
1655,1,0,2023-11-20
1656,3,1,2022-03-10
1657,1,0,2021-11-19
1658,2,0,2024-09-15
1659,1,1,2022-11-08
1660,3,0,2023-09-14
1661,3,1,2023-09-09
1662,1,0,2024-08-18
1663,2,0,2022-05-15
1664,1,0,2024-03-20
1665,3,0,2021-10-03
1666,3,0,2024-03-18
1667,1,0,2021-12-07
1668,2,0,2023-11-25
1669,2,0,2024-09-17
1670,2,0,2022-03-20
1671,2,1,2023-09-14
1672,1,0,2023-04-22
1673,3,0,2024-04-08
1674,1,1,2021-12-10
1675,3,1,2023-07-18
1676,3,0,2022-04-16
1677,2,1,2021-09-28
1678,1,0,2022-02-19
1679,3,1,2021-11-03
1680,3,0,2021-12-30
1681,2,0,2023-12-25
1682,3,0,2021-07-10
1683,2,0,2024-05-20
1684,3,0,2024-10-21
1685,3,1,2023-12-06
1686,2,1,2021-03-30
1687,3,1,2022-04-15
1688,2,1,2022-12-19
1689,3,0,2023-05-22
1690,1,1,2023-09-05
1691,1,0,2022-08-04
1692,3,1,2022-06-12
1693,1,0,2024-12-23
1694,3,0,2024-03-29
1695,3,0,2023-12-01
1696,1,1,2024-09-02
1697,1,1,2023-04-18
1698,2,0,2021-11-13
1699,2,1,2022-06-20
1700,3,1,2024-03-02
1701,2,1,2024-10-25
1702,2,0,2023-04-27
1703,3,1,2022-01-02
1704,2,1,2022-06-04
1705,2,1,2024-12-15
1706,2,0,2024-09-12
1707,1,0,2023-07-04
1708,3,0,2021-07-25
1709,1,1,2022-11-25
1710,3,0,2021-11-26
1711,2,0,2021-07-06
1712,1,1,2024-05-14
1713,2,0,2021-05-12
1714,2,0,2023-01-30
1715,1,0,2023-02-27
1716,2,1,2024-12-28
1717,3,0,2021-12-25
1718,3,1,2023-06-19
1719,1,0,2024-09-07
1720,3,1,2022-02-03
1721,1,0,2024-06-13
1722,1,0,2023-01-07
1723,1,0,2021-11-19
1724,1,1,2023-03-30
1725,2,1,2023-04-11
1726,3,0,2023-11-27
1727,1,0,2021-07-04
1728,3,1,2024-02-20
1729,3,1,2022-12-13
1730,2,0,2024-05-26
1731,1,1,2023-04-08
1732,3,0,2022-06-19
1733,1,1,2023-11-03
1734,1,0,2023-10-28
1735,2,1,2021-08-28
1736,3,1,2024-01-07
1737,3,1,2024-11-22
1738,2,1,2024-02-28
1739,2,0,2022-11-27
1740,2,1,2024-04-16
1741,1,1,2021-08-27
1742,2,0,2023-02-23
1743,3,0,2024-10-18
1744,3,0,2022-10-09
1745,2,1,2023-11-24
1746,3,0,2024-12-06
1747,2,0,2022-08-12
1748,1,1,2024-10-11
1749,3,1,2021-06-05
1750,3,0,2023-09-03
1751,2,1,2022-03-24
1752,3,1,2022-01-10
1753,3,0,2023-10-19
1754,3,0,2022-04-26
1755,3,0,2022-06-28
1756,1,0,2022-02-20
1757,1,1,2021-11-16
1758,1,0,2021-06-10
1759,3,1,2024-06-11
1760,1,0,2023-09-15
1761,2,1,2023-10-06
1762,3,1,2023-10-03
1763,1,1,2023-03-26
1764,1,0,2021-04-21
1765,3,1,2023-09-07
1766,3,0,2023-10-27
1767,2,1,2024-11-06
1768,1,1,2021-09-04
1769,3,1,2022-10-09
1770,3,0,2021-01-25
1771,3,0,2023-02-17
1772,3,0,2022-10-29
1773,2,1,2022-01-19
1774,3,1,2022-05-01
1775,2,1,2024-06-09
1776,2,1,2022-01-12
1777,2,1,2022-03-08
1778,2,1,2023-01-18
1779,2,1,2023-07-13
1780,1,0,2024-03-25
1781,3,0,2021-07-24
1782,3,1,2022-04-28
1783,3,1,2023-02-20
1784,1,0,2021-11-03
1785,2,0,2021-12-28
1786,2,1,2021-10-03
1787,3,1,2023-09-24
1788,2,1,2024-02-26
1789,3,0,2023-03-27
1790,1,0,2021-05-03
1791,1,1,2023-09-03
1792,3,0,2023-07-11
1793,3,1,2022-06-17
1794,2,1,2024-02-22
1795,3,1,2022-12-06
1796,1,1,2021-09-06
1797,2,0,2024-03-27
1798,3,0,2022-08-06
1799,2,1,2024-10-10
1800,3,1,2023-07-05
1801,1,1,2024-06-10
1802,2,1,2024-07-17
1803,1,0,2024-08-04
1804,2,1,2024-07-16
1805,3,1,2021-05-27
1806,1,0,2022-12-05
1807,1,1,2022-10-11
1808,3,1,2024-12-25
1809,2,1,2022-07-10
1810,2,1,2024-04-17
1811,3,1,2023-04-28
1812,1,0,2021-02-17
1813,1,0,2024-09-17
1814,2,0,2022-03-08
1815,1,1,2021-07-30
1816,1,0,2023-08-28
1817,3,0,2021-02-23
1818,2,0,2021-08-01
1819,2,0,2021-06-22
1820,3,1,2022-09-26
1821,1,0,2022-08-05
1822,2,0,2021-09-26
1823,3,0,2021-02-28
1824,1,1,2022-10-29
1825,2,1,2024-01-13
1826,2,1,2021-10-04
1827,3,0,2024-04-25
1828,3,1,2024-07-16
1829,3,1,2023-12-09
1830,3,1,2022-12-13
1831,2,0,2021-07-03
1832,2,1,2023-01-20
1833,2,1,2021-11-15
1834,2,0,2021-01-01
1835,3,0,2022-12-06
1836,2,1,2024-01-01
1837,1,1,2023-09-05
1838,2,0,2023-06-01
1839,2,0,2021-01-15
1840,3,1,2022-01-22
1841,2,1,2023-03-20
1842,1,0,2024-08-15
1843,2,1,2022-03-28
1844,2,0,2023-05-15
1845,3,0,2023-11-25
1846,3,1,2022-08-07
1847,3,1,2023-04-26
1848,1,0,2022-01-09
1849,1,1,2021-08-15
1850,3,1,2024-06-19
1851,2,1,2024-12-05
1852,3,1,2022-01-20
1853,2,0,2021-11-08
1854,1,0,2022-01-16
1855,1,1,2022-07-06
1856,1,1,2021-01-17
1857,1,0,2021-11-05
1858,1,1,2022-03-21
1859,2,1,2022-10-01
1860,2,1,2023-08-08
1861,3,0,2022-11-08
1862,1,0,2021-04-25
1863,2,1,2021-05-27
1864,3,1,2022-01-07
1865,1,1,2023-02-21
1866,1,0,2022-05-25
1867,2,1,2022-05-22
1868,3,0,2022-02-12
1869,2,0,2023-12-04
1870,3,0,2023-08-27
1871,2,1,2022-10-24
1872,1,0,2024-01-31
1873,3,0,2022-06-03
1874,2,1,2022-02-11
1875,2,0,2024-09-27
1876,1,0,2022-04-29
1877,3,1,2022-10-27
1878,1,0,2022-07-20
1879,3,0,2023-03-22
1880,1,0,2021-03-28
1881,3,1,2024-11-10
1882,3,0,2023-01-31
1883,1,0,2021-11-19
1884,2,0,2024-11-05
1885,3,1,2024-07-04
1886,1,0,2022-12-30
1887,3,0,2024-12-07
1888,3,0,2021-09-15
1889,2,0,2022-10-11
1890,3,1,2023-06-18
1891,3,0,2021-02-13
1892,3,1,2023-01-04
1893,3,0,2022-05-29
1894,1,1,2024-12-18
1895,2,1,2024-01-17
1896,3,1,2022-01-24
1897,3,0,2024-01-19
1898,2,1,2023-08-18
1899,2,0,2021-05-22
1900,3,0,2023-07-10
1901,2,1,2024-01-15
1902,2,1,2021-01-02
1903,3,1,2022-01-15
1904,1,1,2024-06-24
1905,1,1,2021-05-10
1906,3,1,2022-01-24
1907,3,1,2024-02-04
1908,1,1,2022-10-23
1909,2,1,2021-08-15
1910,1,0,2021-03-31
1911,1,0,2021-03-06
1912,1,0,2023-09-22
1913,1,0,2021-03-07
1914,3,1,2024-09-09
1915,2,1,2021-04-11
1916,2,0,2024-05-25
1917,3,0,2021-01-27
1918,1,1,2021-06-13
1919,2,0,2023-01-10
1920,3,1,2023-01-26
1921,3,0,2024-06-17
1922,2,0,2021-05-25
1923,2,0,2022-03-19
1924,3,0,2021-07-27
1925,3,0,2023-12-25
1926,2,0,2022-01-31
1927,3,0,2024-03-13
1928,3,0,2024-02-18
1929,3,1,2021-08-05
1930,3,1,2024-10-13
1931,2,1,2021-08-02
1932,1,0,2024-02-01
1933,2,1,2024-09-08
1934,1,1,2022-12-23
1935,2,1,2023-02-01
1936,2,1,2022-10-25
1937,3,0,2024-02-28
1938,3,0,2023-02-08
1939,3,1,2023-01-08
1940,2,1,2023-03-25
1941,1,0,2022-08-06
1942,3,0,2023-11-27
1943,1,1,2021-01-14
1944,2,0,2022-03-16
1945,2,0,2024-11-13
1946,2,0,2021-07-13
1947,1,1,2022-12-30
1948,1,0,2022-06-27
1949,2,0,2022-04-23
1950,2,1,2021-07-08
1951,3,1,2024-03-11
1952,1,0,2022-10-27
1953,2,0,2023-09-27
1954,3,0,2024-05-04
1955,3,1,2021-03-18
1956,3,1,2021-06-10
1957,1,1,2022-12-14
1958,2,1,2021-09-04
1959,1,0,2024-07-22
1960,3,1,2021-04-21
1961,2,0,2022-10-16
1962,3,0,2022-11-01
1963,3,0,2021-11-10
1964,1,1,2023-07-02
1965,3,0,2022-03-31
1966,2,1,2023-03-19
1967,1,0,2022-11-20
1968,1,1,2024-03-16
1969,3,0,2024-01-28
1970,2,1,2021-06-24
1971,2,1,2024-11-30
1972,1,0,2023-09-12
1973,3,0,2023-09-27
1974,2,0,2024-02-24
1975,3,0,2022-05-12
1976,1,1,2023-05-31
1977,2,0,2021-08-19
1978,3,1,2023-05-18
1979,2,1,2022-01-26
1980,2,1,2024-05-01
1981,3,0,2022-09-17
1982,1,1,2024-06-16
1983,2,0,2023-06-22
1984,1,0,2022-02-13
1985,3,1,2021-11-16
1986,3,0,2021-08-19
1987,3,0,2022-05-13
1988,3,0,2022-08-13
1989,1,1,2024-11-21
1990,1,1,2023-07-11
1991,2,0,2022-11-11
1992,1,0,2022-02-22
1993,3,1,2024-01-29
1994,2,0,2024-11-24
1995,3,0,2023-02-11
1996,3,0,2022-06-08
1997,1,0,2022-08-05
1998,1,1,2021-04-19
1999,2,0,2021-05-17
2000,2,1,2024-09-19
