product_id,product_name,category,price,cost
603,Beauty Product 603,Beauty,1367.33,683.66
604,Apparel Product 604,Apparel,1933.21,1063.27
605,Electronics Product 605,Electronics,992.14,744.11
606,Apparel Product 606,Apparel,579.24,318.58
607,Home Product 607,Home,1640.09,984.05
608,Home Product 608,Home,1705.86,1023.52
609,Electronics Product 609,Electronics,1819.26,1364.44
610,Books Product 610,Books,755.62,491.15
611,Beauty Product 611,Beauty,650.71,325.36
612,Beauty Product 612,Beauty,1159.02,579.51
613,Electronics Product 613,Electronics,1811.83,1358.87
614,Electronics Product 614,Electronics,599.16,449.37
615,Home Product 615,Home,2554.36,1532.62
616,Books Product 616,Books,569.04,369.88
617,Beauty Product 617,Beauty,952.32,476.16
618,Apparel Product 618,Apparel,1177.84,647.81
619,Books Product 619,Books,697.24,453.21
620,Beauty Product 620,Beauty,795.41,397.7
621,Books Product 621,Books,235.77,153.25
622,Apparel Product 622,Apparel,674.78,371.13
623,Apparel Product 623,Apparel,762.85,419.57
624,Apparel Product 624,Apparel,1953.16,1074.24
625,Electronics Product 625,Electronics,1167.52,875.64
626,Apparel Product 626,Apparel,1129.48,621.21
627,Home Product 627,Home,1970.3,1182.18
628,Home Product 628,Home,2221.89,1333.13
629,Apparel Product 629,Apparel,691.65,380.41
630,Home Product 630,Home,2566.2,1539.72
631,Home Product 631,Home,735.39,441.23
632,Electronics Product 632,Electronics,685.18,513.88
633,Apparel Product 633,Apparel,1319.24,725.58
634,Beauty Product 634,Beauty,538.53,269.26
635,Home Product 635,Home,853.92,512.35
636,Electronics Product 636,Electronics,3494.99,2621.24
637,Apparel Product 637,Apparel,636.71,350.19
638,Beauty Product 638,Beauty,901.83,450.92
639,Home Product 639,Home,1740.84,1044.5
640,Electronics Product 640,Electronics,4641.95,3481.46
641,Beauty Product 641,Beauty,1410.39,705.2
642,Home Product 642,Home,2859.03,1715.42
643,Apparel Product 643,Apparel,649.69,357.33
644,Books Product 644,Books,784.14,509.69
645,Apparel Product 645,Apparel,1435.59,789.57
646,Apparel Product 646,Apparel,1158.26,637.04
647,Apparel Product 647,Apparel,1951.37,1073.25
648,Books Product 648,Books,583.48,379.26
649,Books Product 649,Books,623.55,405.31
650,Beauty Product 650,Beauty,640.29,320.14
651,Electronics Product 651,Electronics,3792.38,2844.28
652,Electronics Product 652,Electronics,1127.4,845.55
653,Books Product 653,Books,225.97,146.88
654,Electronics Product 654,Electronics,2307.33,1730.5
655,Home Product 655,Home,1504.13,902.48
656,Electronics Product 656,Electronics,1968.65,1476.49
657,Books Product 657,Books,566.85,368.45
658,Books Product 658,Books,492.18,319.92
659,Apparel Product 659,Apparel,713.15,392.23
660,Electronics Product 660,Electronics,2922.86,2192.14
661,Beauty Product 661,Beauty,1080.18,540.09
662,Electronics Product 662,Electronics,4891.28,3668.46
663,Beauty Product 663,Beauty,452.79,226.4
664,Apparel Product 664,Apparel,1365.07,750.79
665,Books Product 665,Books,763.21,496.09
666,Apparel Product 666,Apparel,1036.09,569.85
667,Beauty Product 667,Beauty,680.52,340.26
668,Apparel Product 668,Apparel,419.51,230.73
669,Apparel Product 669,Apparel,962.17,529.19
670,Beauty Product 670,Beauty,1336.59,668.29
671,Electronics Product 671,Electronics,1470.63,1102.97
672,Beauty Product 672,Beauty,1163.99,582.0
673,Beauty Product 673,Beauty,1244.79,622.39
674,Apparel Product 674,Apparel,662.06,364.13
675,Beauty Product 675,Beauty,1147.19,573.6
676,Beauty Product 676,Beauty,381.44,190.72
677,Books Product 677,Books,538.66,350.13
678,Home Product 678,Home,861.02,516.61
679,Beauty Product 679,Beauty,1484.9,742.45
680,Books Product 680,Books,791.31,514.35
681,Electronics Product 681,Electronics,4699.19,3524.39
682,Books Product 682,Books,641.47,416.96
683,Electronics Product 683,Electronics,529.78,397.33
684,Apparel Product 684,Apparel,1063.22,584.77
685,Books Product 685,Books,450.38,292.75
686,Books Product 686,Books,640.91,416.59
687,Home Product 687,Home,838.0,502.8
688,Beauty Product 688,Beauty,576.3,288.15
689,Beauty Product 689,Beauty,254.9,127.45
690,Apparel Product 690,Apparel,1735.34,954.44
691,Apparel Product 691,Apparel,1190.56,654.81
692,Beauty Product 692,Beauty,491.88,245.94
693,Electronics Product 693,Electronics,1193.11,894.83
694,Apparel Product 694,Apparel,1929.64,1061.3
695,Beauty Product 695,Beauty,361.43,180.72
696,Apparel Product 696,Apparel,1067.45,587.1
697,Beauty Product 697,Beauty,1378.83,689.41
698,Home Product 698,Home,376.79,226.07
699,Apparel Product 699,Apparel,1188.88,653.88
700,Electronics Product 700,Electronics,3195.01,2396.26
701,Apparel Product 701,Apparel,1329.71,731.34
702,Books Product 702,Books,433.44,281.74
703,Apparel Product 703,Apparel,1404.79,772.63
704,Beauty Product 704,Beauty,1466.54,733.27
705,Electronics Product 705,Electronics,2179.41,1634.56
706,Books Product 706,Books,161.4,104.91
707,Apparel Product 707,Apparel,660.56,363.31
708,Electronics Product 708,Electronics,1157.62,868.21
709,Beauty Product 709,Beauty,1341.81,670.9
710,Home Product 710,Home,1264.94,758.96
711,Electronics Product 711,Electronics,1727.02,1295.26
712,Beauty Product 712,Beauty,1027.12,513.56
713,Apparel Product 713,Apparel,477.94,262.87
714,Apparel Product 714,Apparel,1247.38,686.06
715,Electronics Product 715,Electronics,2812.4,2109.3
716,Home Product 716,Home,2364.66,1418.8
717,Books Product 717,Books,639.21,415.49
718,Books Product 718,Books,359.69,233.8
719,Apparel Product 719,Apparel,1722.92,947.61
720,Apparel Product 720,Apparel,834.33,458.88
721,Apparel Product 721,Apparel,553.33,304.33
722,Books Product 722,Books,378.56,246.06
723,Home Product 723,Home,334.82,200.89
724,Books Product 724,Books,332.92,216.4
725,Beauty Product 725,Beauty,735.59,367.8
726,Home Product 726,Home,576.53,345.92
727,Home Product 727,Home,1659.13,995.48
728,Home Product 728,Home,2446.79,1468.07
729,Books Product 729,Books,548.73,356.67
730,Books Product 730,Books,699.95,454.97
731,Books Product 731,Books,606.47,394.21
732,Electronics Product 732,Electronics,2378.06,1783.55
733,Electronics Product 733,Electronics,1024.55,768.41
734,Home Product 734,Home,2793.21,1675.93
735,Beauty Product 735,Beauty,652.67,326.33
736,Apparel Product 736,Apparel,622.42,342.33
737,Beauty Product 737,Beauty,1356.64,678.32
738,Books Product 738,Books,490.03,318.52
739,Apparel Product 739,Apparel,675.53,371.54
740,Apparel Product 740,Apparel,446.02,245.31
741,Electronics Product 741,Electronics,1500.61,1125.46
742,Home Product 742,Home,2157.73,1294.64
743,Apparel Product 743,Apparel,600.55,330.3
744,Home Product 744,Home,2949.0,1769.4
745,Beauty Product 745,Beauty,1098.06,549.03
746,Electronics Product 746,Electronics,849.81,637.36
747,Beauty Product 747,Beauty,1184.53,592.26
748,Electronics Product 748,Electronics,1383.58,1037.68
749,Electronics Product 749,Electronics,4068.75,3051.56
750,Books Product 750,Books,535.56,348.11
751,Beauty Product 751,Beauty,354.6,177.3
752,Apparel Product 752,Apparel,469.25,258.09
753,Apparel Product 753,Apparel,1468.14,807.48
754,Electronics Product 754,Electronics,4020.67,3015.5
755,Books Product 755,Books,283.51,184.28
756,Home Product 756,Home,798.91,479.35
757,Apparel Product 757,Apparel,446.81,245.75
758,Home Product 758,Home,2583.83,1550.3
759,Apparel Product 759,Apparel,1918.07,1054.94
760,Apparel Product 760,Apparel,963.53,529.94
761,Books Product 761,Books,657.52,427.39
762,Books Product 762,Books,307.18,199.67
763,Books Product 763,Books,194.42,126.37
764,Books Product 764,Books,646.11,419.97
765,Books Product 765,Books,291.05,189.18
766,Home Product 766,Home,2903.51,1742.11
767,Home Product 767,Home,2734.48,1640.69
768,Books Product 768,Books,152.81,99.33
769,Electronics Product 769,Electronics,4659.04,3494.28
770,Books Product 770,Books,703.34,457.17
771,Beauty Product 771,Beauty,676.4,338.2
772,Books Product 772,Books,270.33,175.71
773,Electronics Product 773,Electronics,1313.82,985.37
774,Apparel Product 774,Apparel,1970.08,1083.54
775,Beauty Product 775,Beauty,478.56,239.28
776,Home Product 776,Home,1400.46,840.28
777,Apparel Product 777,Apparel,597.78,328.78
778,Electronics Product 778,Electronics,2838.77,2129.08
779,Beauty Product 779,Beauty,1190.96,595.48
780,Apparel Product 780,Apparel,1291.41,710.28
781,Electronics Product 781,Electronics,870.12,652.59
782,Beauty Product 782,Beauty,350.44,175.22
783,Apparel Product 783,Apparel,1131.11,622.11
784,Apparel Product 784,Apparel,1499.27,824.6
785,Beauty Product 785,Beauty,493.64,246.82
786,Beauty Product 786,Beauty,577.77,288.88
787,Beauty Product 787,Beauty,445.42,222.71
788,Electronics Product 788,Electronics,4526.4,3394.8
789,Beauty Product 789,Beauty,1420.81,710.4
790,Apparel Product 790,Apparel,686.88,377.78
791,Beauty Product 791,Beauty,1073.72,536.86
792,Beauty Product 792,Beauty,769.48,384.74
793,Electronics Product 793,Electronics,1036.48,777.36
794,Beauty Product 794,Beauty,720.81,360.4
795,Books Product 795,Books,785.42,510.52
796,Home Product 796,Home,474.72,284.83
797,Home Product 797,Home,1214.31,728.59
798,Books Product 798,Books,698.62,454.1
799,Beauty Product 799,Beauty,359.59,179.79
800,Beauty Product 800,Beauty,1142.76,571.38
801,Apparel Product 801,Apparel,1623.71,893.04
802,Books Product 802,Books,535.87,348.32
803,Beauty Product 803,Beauty,662.93,331.46
804,Books Product 804,Books,767.59,498.93
805,Beauty Product 805,Beauty,864.84,432.42
806,Home Product 806,Home,2373.6,1424.16
807,Electronics Product 807,Electronics,1049.86,787.39
808,Beauty Product 808,Beauty,846.46,423.23
809,Home Product 809,Home,380.25,228.15
810,Electronics Product 810,Electronics,4236.41,3177.31
811,Beauty Product 811,Beauty,1081.54,540.77
812,Home Product 812,Home,1333.11,799.87
813,Apparel Product 813,Apparel,644.38,354.41
814,Books Product 814,Books,555.1,360.82
815,Electronics Product 815,Electronics,3474.86,2606.14
816,Books Product 816,Books,648.92,421.8
817,Beauty Product 817,Beauty,462.51,231.25
818,Beauty Product 818,Beauty,837.33,418.67
819,Apparel Product 819,Apparel,1267.9,697.35
820,Books Product 820,Books,505.3,328.44
821,Electronics Product 821,Electronics,4958.2,3718.65
822,Electronics Product 822,Electronics,2226.33,1669.75
823,Apparel Product 823,Apparel,1764.6,970.53
824,Beauty Product 824,Beauty,797.55,398.77
825,Electronics Product 825,Electronics,1295.91,971.93
826,Apparel Product 826,Apparel,1815.52,998.54
827,Home Product 827,Home,1626.99,976.19
828,Home Product 828,Home,1143.64,686.18
829,Beauty Product 829,Beauty,833.69,416.85
830,Electronics Product 830,Electronics,3059.85,2294.89
831,Beauty Product 831,Beauty,1058.1,529.05
832,Books Product 832,Books,521.94,339.26
833,Beauty Product 833,Beauty,930.93,465.46
834,Home Product 834,Home,1668.05,1000.83
835,Beauty Product 835,Beauty,542.41,271.2
836,Books Product 836,Books,781.07,507.7
837,Books Product 837,Books,589.72,383.32
838,Apparel Product 838,Apparel,912.77,502.02
839,Electronics Product 839,Electronics,3157.09,2367.82
840,Home Product 840,Home,2559.72,1535.83
841,Apparel Product 841,Apparel,1695.29,932.41
842,Books Product 842,Books,167.48,108.86
843,Apparel Product 843,Apparel,1008.92,554.91
844,Beauty Product 844,Beauty,648.69,324.35
845,Apparel Product 845,Apparel,1059.09,582.5
846,Electronics Product 846,Electronics,3475.58,2606.68
847,Home Product 847,Home,933.48,560.09
848,Apparel Product 848,Apparel,1348.05,741.43
849,Electronics Product 849,Electronics,4410.23,3307.67
850,Electronics Product 850,Electronics,2019.17,1514.38
851,Electronics Product 851,Electronics,2922.88,2192.16
852,Electronics Product 852,Electronics,2574.09,1930.57
853,Beauty Product 853,Beauty,938.46,469.23
854,Beauty Product 854,Beauty,546.6,273.3
855,Beauty Product 855,Beauty,964.39,482.19
856,Apparel Product 856,Apparel,1004.38,552.41
857,Beauty Product 857,Beauty,619.15,309.57
858,Electronics Product 858,Electronics,4137.47,3103.1
859,Electronics Product 859,Electronics,3608.89,2706.67
860,Home Product 860,Home,1207.11,724.27
861,Books Product 861,Books,677.45,440.34
862,Apparel Product 862,Apparel,666.6,366.63
863,Apparel Product 863,Apparel,981.33,539.73
864,Beauty Product 864,Beauty,462.29,231.15
865,Electronics Product 865,Electronics,4281.71,3211.28
866,Books Product 866,Books,289.15,187.95
867,Apparel Product 867,Apparel,476.05,261.83
868,Books Product 868,Books,411.32,267.36
869,Home Product 869,Home,1986.35,1191.81
870,Electronics Product 870,Electronics,3729.68,2797.26
871,Books Product 871,Books,211.58,137.53
872,Apparel Product 872,Apparel,837.38,460.56
873,Books Product 873,Books,670.77,436.0
874,Beauty Product 874,Beauty,755.24,377.62
875,Apparel Product 875,Apparel,1673.04,920.17
876,Apparel Product 876,Apparel,1207.42,664.08
877,Apparel Product 877,Apparel,1092.66,600.96
878,Books Product 878,Books,353.68,229.89
879,Beauty Product 879,Beauty,722.99,361.5
880,Books Product 880,Books,484.99,315.24
881,Books Product 881,Books,267.39,173.8
882,Electronics Product 882,Electronics,3325.3,2493.98
883,Books Product 883,Books,710.76,461.99
884,Books Product 884,Books,474.48,308.41
885,Beauty Product 885,Beauty,548.32,274.16
886,Books Product 886,Books,675.81,439.28
887,Beauty Product 887,Beauty,1415.03,707.51
888,Electronics Product 888,Electronics,2850.21,2137.66
889,Apparel Product 889,Apparel,1139.98,626.99
890,Home Product 890,Home,706.28,423.77
891,Apparel Product 891,Apparel,1750.6,962.83
892,Beauty Product 892,Beauty,614.25,307.12
893,Electronics Product 893,Electronics,3352.67,2514.5
894,Beauty Product 894,Beauty,547.02,273.51
895,Apparel Product 895,Apparel,1433.67,788.52
896,Apparel Product 896,Apparel,1498.97,824.43
897,Home Product 897,Home,1395.84,837.5
898,Electronics Product 898,Electronics,1174.83,881.12
899,Electronics Product 899,Electronics,1605.14,1203.86
900,Apparel Product 900,Apparel,1142.66,628.46
901,Books Product 901,Books,794.34,516.32
902,Beauty Product 902,Beauty,1041.0,520.5
903,Electronics Product 903,Electronics,1408.96,1056.72
904,Apparel Product 904,Apparel,618.29,340.06
905,Apparel Product 905,Apparel,1663.47,914.91
906,Apparel Product 906,Apparel,1453.87,799.63
907,Home Product 907,Home,2039.59,1223.75
908,Electronics Product 908,Electronics,4837.04,3627.78
909,Beauty Product 909,Beauty,1216.9,608.45
910,Electronics Product 910,Electronics,4368.13,3276.1
911,Electronics Product 911,Electronics,1912.57,1434.43
912,Apparel Product 912,Apparel,1787.47,983.11
913,Beauty Product 913,Beauty,1365.81,682.9
914,Electronics Product 914,Electronics,2286.03,1714.52
915,Home Product 915,Home,937.31,562.39
916,Books Product 916,Books,627.41,407.82
917,Electronics Product 917,Electronics,2848.81,2136.61
918,Books Product 918,Books,767.29,498.74
919,Books Product 919,Books,313.68,203.89
920,Electronics Product 920,Electronics,1571.35,1178.51
921,Electronics Product 921,Electronics,3979.36,2984.52
922,Apparel Product 922,Apparel,926.86,509.77
923,Books Product 923,Books,629.2,408.98
924,Home Product 924,Home,2825.85,1695.51
925,Home Product 925,Home,689.55,413.73
926,Home Product 926,Home,878.09,526.85
927,Apparel Product 927,Apparel,1103.16,606.74
928,Apparel Product 928,Apparel,1780.64,979.35
929,Electronics Product 929,Electronics,2706.61,2029.96
930,Apparel Product 930,Apparel,1519.39,835.66
931,Electronics Product 931,Electronics,1924.2,1443.15
932,Beauty Product 932,Beauty,817.31,408.65
933,Home Product 933,Home,2900.95,1740.57
934,Home Product 934,Home,1280.09,768.05
935,Apparel Product 935,Apparel,1714.18,942.8
936,Electronics Product 936,Electronics,3404.29,2553.22
937,Books Product 937,Books,172.63,112.21
938,Electronics Product 938,Electronics,3608.07,2706.05
939,Home Product 939,Home,983.05,589.83
940,Beauty Product 940,Beauty,602.05,301.02
941,Apparel Product 941,Apparel,1845.05,1014.78
942,Electronics Product 942,Electronics,2907.1,2180.32
943,Home Product 943,Home,2615.65,1569.39
944,Beauty Product 944,Beauty,210.23,105.11
945,Beauty Product 945,Beauty,1405.76,702.88
946,Apparel Product 946,Apparel,881.42,484.78
947,Home Product 947,Home,1103.04,661.82
948,Home Product 948,Home,2772.91,1663.75
949,Apparel Product 949,Apparel,1807.15,993.93
950,Beauty Product 950,Beauty,1226.11,613.05
951,Apparel Product 951,Apparel,1786.31,982.47
952,Beauty Product 952,Beauty,812.42,406.21
953,Beauty Product 953,Beauty,1404.45,702.23
954,Apparel Product 954,Apparel,1547.82,851.3
955,Electronics Product 955,Electronics,4209.8,3157.35
956,Apparel Product 956,Apparel,1210.14,665.58
957,Apparel Product 957,Apparel,1073.39,590.36
958,Books Product 958,Books,629.56,409.21
959,Beauty Product 959,Beauty,1103.77,551.88
960,Electronics Product 960,Electronics,3386.18,2539.63
961,Home Product 961,Home,2001.42,1200.85
962,Home Product 962,Home,308.3,184.98
963,Home Product 963,Home,1996.4,1197.84
964,Apparel Product 964,Apparel,1321.29,726.71
965,Electronics Product 965,Electronics,1210.2,907.65
966,Books Product 966,Books,613.82,398.98
967,Home Product 967,Home,2586.79,1552.07
968,Beauty Product 968,Beauty,1230.43,615.22
969,Apparel Product 969,Apparel,1122.38,617.31
970,Home Product 970,Home,1003.84,602.3
971,Books Product 971,Books,687.4,446.81
972,Apparel Product 972,Apparel,717.86,394.82
973,Beauty Product 973,Beauty,677.88,338.94
974,Beauty Product 974,Beauty,1339.31,669.65
975,Books Product 975,Books,295.92,192.35
976,Electronics Product 976,Electronics,4654.01,3490.51
977,Books Product 977,Books,557.31,362.25
978,Electronics Product 978,Electronics,4883.57,3662.68
979,Home Product 979,Home,1006.81,604.09
980,Home Product 980,Home,434.41,260.65
981,Books Product 981,Books,428.79,278.71
982,Apparel Product 982,Apparel,638.8,351.34
983,Apparel Product 983,Apparel,672.2,369.71
984,Books Product 984,Books,226.28,147.08
985,Books Product 985,Books,432.85,281.35
986,Beauty Product 986,Beauty,1275.43,637.72
987,Beauty Product 987,Beauty,354.07,177.03
988,Home Product 988,Home,814.47,488.68
989,Apparel Product 989,Apparel,860.74,473.41
990,Beauty Product 990,Beauty,696.7,348.35
991,Beauty Product 991,Beauty,1313.24,656.62
992,Books Product 992,Books,290.12,188.58
993,Apparel Product 993,Apparel,1562.73,859.5
994,Home Product 994,Home,1429.49,857.69
995,Beauty Product 995,Beauty,1230.2,615.1
996,Electronics Product 996,Electronics,1805.87,1354.4
997,Apparel Product 997,Apparel,776.78,427.23
998,Beauty Product 998,Beauty,1379.53,689.76
999,Apparel Product 999,Apparel,1332.64,732.95
1000,Beauty Product 1000,Beauty,311.46,155.73
